"","USAF","WBAN","STATION.NAME","CTRY","ST","CALL","station_lat","station_lon","ELEV.M.","BEGIN","END","CLIMATE.REGION","era5_lat","era5_lon","dist"
"830",119680,99999,"KOSICE","LO","","LKKZ",48.667,21.217,231,19520101,20170502,"",48.7,21.2,3.8802013835717
"831",121050,99999,"KOSZALIN","PL","","EPKO",54.2,16.15,34,19520101,20170502,"POLAND",54.2,16.1,3.25585945779858
"832",121051,99999,"BABICE","PL","","EPBC",52.268,20.911,107.3,20040526,20170502,"POLAND",52.3,20.9,3.64013457869097
"833",121054,99999,"TOMASZOW","PL","","EPTM",51.533,20.017,190,20040510,20170502,"POLAND",51.5,20,3.85768771984273
"834",121056,99999,"MODLIN","PL","","EPMO",52.451,20.652,103.9,20120718,20170502,"POLAND",52.5,20.7,6.3518396682109
"835",121163,99999,"REDZIKOWO","PL","","EPSK",54.479,17.108,66.1,19901120,19920225,"POLAND",54.5,17.1,2.39425661560571
"836",121195,99999,"LUBLIN AIRPORT","PL","","EPLB",51.233,22.683,203,20130521,20170502,"POLAND",51.2,22.7,3.86005763439336
"837",121220,99999,"WICKO MORSKIE","PL","","EPWI",54.55,16.62,3,20020820,20170428,"POLAND",54.5,16.6,5.71397785773755
"838",121240,99999,"DARLOWEK","PL","","EPDA",54.4,16.35,5,20020601,20170502,"POLAND",54.4,16.4,3.24008156287696
"839",121280,99999,"ZEGRZE POMORSKIE","PL","","EPZE",54.05,16.267,72,20020601,20080923,"POLAND",54.1,16.3,5.96872327249714
"840",121330,99999,"SLUPSK/REDZIKOWO","PL","","EPSS",54.483,17.1,65,19390923,20120730,"POLAND",54.5,17.1,1.89243134348567
"841",121360,99999,"LEBUNIA","PL","","EPCE",54.417,17.767,22,20020601,20170502,"POLAND",54.4,17.8,2.85523833515669
"842",121460,99999,"PRUSZCZ GDANSKI","PL","","EPPR",54.248,18.672,6.4,20020601,20170502,"POLAND",54.2,18.7,5.64550506020499
"843",121465,99999,"PIOTRKOW TRYBUNALSKI","PL","","EPPT",51.383,19.683,205.1,20110331,20170119,"POLAND",51.4,19.7,2.23063829725459
"844",121500,99999,"LECHA WALESY","PL","","EPGD",54.378,18.466,149,19310101,20170502,"POLAND",54.4,18.5,3.29464414873144
"845",121540,99999,"MALBORK","PL","","EPMK",54.03,19.13,5,20020601,20151108,"POLAND",54,19.1,3.87340360398414
"846",121600,99999,"ELBLAG-MILEJEWO","PL","","EPEL",54.223,19.543,43,19330102,20170502,"POLAND",54.2,19.5,3.79357857173161
"847",122050,99999,"SZCZECIN","PL","","EPSD",53.4,14.617,7,19280101,20170502,"POLAND",53.4,14.6,1.12831463848325
"848",122120,99999,"SWIDWIN","PL","","EPSN",53.791,15.826,117.3,19400402,20170502,"POLAND",53.8,15.8,1.98151689216827
"849",122250,99999,"NADARZYCE","PL","","EPNA",53.45,16.5,129,19311102,20170502,"POLAND",53.4,16.5,5.56597453966404
"850",122260,99999,"MIROSLAWIEC","PL","","EPMI",53.395,16.083,139.9,19870301,20170502,"POLAND",53.4,16.1,1.25819085995415
"851",123120,99999,"BABIMOST","PL","","EPZG",52.139,15.799,59.1,20020603,20170502,"POLAND",52.1,15.8,4.34199817507916
"852",123260,99999,"KRZESINY","PL","","EPKS",52.332,16.966,80.8,20020601,20170502,"POLAND",52.3,17,4.24766859749589
"853",123300,99999,"LAWICA","PL","","EPPO",52.421,16.826,93.9,19310102,20170502,"POLAND",52.4,16.8,2.92949998528145
"854",123360,99999,"POWIDZ","PL","","EPPW",52.379,17.854,113.1,20010919,20170502,"POLAND",52.4,17.9,3.90271789036428
"855",123750,99999,"OKECIE","PL","","EPWA",52.166,20.967,110.3,19280102,20170502,"POLAND",52.2,21,4.40437258814266
"856",123760,99999,"MINSK MAZOWIECKI","PL","","EPMM",52.196,21.656,184.1,20020601,20170502,"POLAND",52.2,21.7,3.03503077745243
"857",123764,99999,"NOWA DEBA","PL","","EPND",50.433,21.767,170,20090908,20161124,"POLAND",50.4,21.8,4.35594001504701
"858",123765,99999,"MALBORK","PL","","EPMB",54.027,19.134,4.9,20050507,20170502,"POLAND",54,19.1,3.73895820984905
"859",124240,99999,"STRACHOWICE","PL","","EPWR",51.103,16.886,123.1,19390102,20170502,"POLAND",51.1,16.9,1.03404455247349
"860",124280,99999,"WROCLAW/STRACHOWICE","PL","","EPWL",51.1,16.883,123,20020601,20090815,"POLAND",51.1,16.9,1.18837697020657
"861",124540,99999,"LASK","PL","","EPLK",51.552,19.179,192.9,20020601,20170502,"POLAND",51.6,19.2,5.5373233447394
"862",124850,99999,"RADOM","PL","","EPRP",51.417,21.117,183,19391101,20140915,"POLAND",51.4,21.1,2.23040602295842
"863",124900,99999,"DEBLIN","PL","","EPDE",51.551,21.894,119.5,19340104,20170502,"POLAND",51.6,21.9,5.47042674313565
"864",125560,99999,"KRAKOW/BALICE","PL","","EPKF",50.083,19.783,241,20020601,20160404,"POLAND",50.1,19.8,2.24841521159068
"865",125600,99999,"KATOWICE","PL","","EPKM",50.233,19.033,284,19340330,20170502,"POLAND",50.2,19,4.361251039587
"866",125660,99999,"BALICE","PL","","EPKK",50.078,19.785,241.1,19310103,20170502,"POLAND",50.1,19.8,2.67310637251754
"867",125800,99999,"JASIONKA","PL","","EPRZ",50.11,22.019,205.7,19540102,20170502,"POLAND",50.1,22,1.75484575175675
"868",126899,99999,"NOWY TARG AIRPORT","PL","","EPNT",49.467,20.05,628,20140513,20160816,"POLAND",49.5,20,5.15466683871313
"869",127720,99999,"MISKOLC","HU","","LHMC",48.083,20.767,236,19520101,20170502,"HUNGARY",48.1,20.8,3.09871342948521
"870",128120,99999,"SZOMBATHELY","HU","","LHSY",47.267,16.633,221,19360105,20170502,"HUNGARY",47.3,16.6,4.43904419482398
"871",128220,99999,"GYOR","HU","","LHPR",47.717,17.683,129,19730101,20170502,"HUNGARY",47.7,17.7,2.28098678451312
"872",128250,99999,"PAPA","HU","","LHPA",47.364,17.501,152,19730101,20170502,"HUNGARY",47.4,17.5,4.0082104544982
"873",128305,99999,"TOKOL","HU","","LHTL",47.346,18.981,104,19951213,20010427,"HUNGARY",47.3,19,5.31762337593239
"874",128380,99999,"BUDAORS","HU","","LHBS",47.45,18.967,132,19780119,19971231,"HUNGARY",47.5,19,6.09469578558755
"875",128390,99999,"FERIHEGY","HU","","LHBP",47.437,19.256,150.9,19520101,20170502,"HUNGARY",47.4,19.3,5.28665249531026
"876",128400,99999,"BUDAPEST MET CENTER","HU","","LHBM",47.517,19.033,129,19310103,20031111,"HUNGARY",47.5,19,3.1206860878802
"877",128600,99999,"SZOLNOK","HU","","LHSN",47.123,20.236,98.1,19520101,20170502,"HUNGARY",47.1,20.2,3.74086855681734
"878",128601,99999,"AZENTKILYSZABADJA","HU","","LHSA",47.067,17.983,303,19960221,19960410,"HUNGARY",47.1,18,3.89300042938727
"879",128605,99999,"BALATON","HU","","LHSM",46.686,17.159,124.4,20061010,20170502,"HUNGARY",46.7,17.2,3.4970233947134
"880",128820,99999,"DEBRECEN","HU","","LHDC",47.489,21.615,110,19310104,20170502,"HUNGARY",47.5,21.6,1.66502290781527
"881",128920,99999,"NYIREGYHAZA","HU","","LHNY",47.984,21.692,103,19730101,20170502,"HUNGARY",48,21.7,1.87818110117094
"882",129255,99999,"TASZAR","HU","","LHTA",46.4,17.917,160,19951213,19971029,"HUNGARY",46.4,17.9,1.30505763713545
"883",129300,99999,"KAPOSVAR","HU","","LHKV",46.383,17.833,145,19361001,20170502,"HUNGARY",46.4,17.8,3.16245848648538
"884",129350,99999,"SIOFOK","HU","","LHSK",46.917,18.05,109,19730101,20170502,"HUNGARY",46.9,18,4.24737104102315
"885",129420,99999,"PECS SOUTH","HU","","LHPP",45.991,18.241,304.8,19360501,20170502,"HUNGARY",46,18.2,3.32526597303362
"886",129700,99999,"KECSKEMET","HU","","LHKE",46.918,19.749,114.6,19730101,20170502,"HUNGARY",46.9,19.7,4.23096344122929
"887",129820,99999,"SZEGED (AUT)","HU","","LHUD",46.25,20.1,83,19360101,20170502,"HUNGARY",46.2,20.1,5.56597453966333
"888",129920,99999,"BEKESCSABA","HU","","LHBC",46.683,21.167,90,19361201,20170502,"HUNGARY",46.7,21.2,3.15128339465591
"889",130145,99999,"CERKLJE","SI","","LJCE",45.9,15.53,155.4,20051006,20170502,"",45.9,15.5,2.32405973090449
"890",131160,99999,"RIJEKA","HR","","LYRI",45.217,14.57,84.7,19730101,20170502,"",45.2,14.6,3.01945762041055
"891",131570,99999,"OSIJEK","HR","","LDOS",45.533,18.733,89,19730105,19941130,"",45.5,18.7,4.48561406253615
"892",131830,99999,"VRSAC","RI","","LYVR",45.147,21.31,84.1,19730101,20170502,"",45.1,21.3,5.29064479708853
"893",132280,99999,"BIHAC","BK","","LQBI",44.817,15.883,250,19570115,20030714,"",44.8,15.9,2.32032631828214
"894",132420,99999,"BANJA LUKA","BK","","LQBK",44.941,17.298,121.9,19360701,20170502,"",44.9,17.3,4.56682095462015
"895",132720,99999,"BEOGRAD","RI","","LYBE",44.818,20.309,102.1,19450501,20170502,"",44.8,20.3,2.12608575418382
"896",132725,99999,"BEOGRAD/BATAJNICA","RI","","LYBT",44.935,20.258,80.8,20080115,20170502,"",44.9,20.3,5.11287384925118
"897",133400,99999,"LIVNO","BK","","LQLV",43.833,17.017,724,19820101,19930224,"",43.8,17,3.91912257084892
"898",133480,99999,"MOSTAR","BK","","LQMO",43.283,17.846,47.5,19360701,20170502,"",43.3,17.8,4.18013128620378
"899",133530,99999,"SARAJEVO","BK","","LQSA",43.825,18.331,520.6,19360102,20170502,"",43.8,18.3,3.73445243055831
"900",133760,99999,"KRALJEVO","RI","","LYKV",43.7,20.7,217,19360102,20170502,"",43.7,20.7,0
"901",133766,99999,"UZICE-PONIKVE","RI","","LYUZ",43.9,19.7,904,20071203,20170502,"",43.9,19.7,0
"902",133880,99999,"NIS","RI","","LYNI",43.337,21.854,197.5,19360102,20170502,"",43.3,21.9,5.55378722521767
"903",134570,99999,"TIVAT","MJ","","LYTV",42.405,18.723,6.1,19761221,20170502,"",42.4,18.8,6.35391762462954
"904",134615,99999,"OHRID-AERODROME","MK","","LYOH",41.1,20.817,700,20130101,20170502,"",41.1,20.8,1.42606698063449
"905",134620,99999,"PODGORICA / GOLUBOVCI","MJ","","LYTI",42.367,19.25,33,19520101,20170502,"",42.4,19.3,5.51341458676385
"906",134624,99999,"PODGORICA TITOGRAD","MJ","","LYPG",42.433,19.283,53,19930408,20170502,"",42.4,19.3,3.93024573761142
"907",134810,99999,"PRISTINA","KV","","LYPR",42.573,21.036,545.3,19730101,20051024,"",42.6,21,4.21183214149262
"908",134811,99999,"PRISTINA","KV","","BKPR",42.57,21.03,559,20040706,20170502,"",42.6,21,4.1471400214177
"909",135780,99999,"OHRID","MK","","LWOH",41.18,20.742,705,19730105,20170502,"",41.2,20.7,4.16363951886821
"910",135860,99999,"SKOPJE","MK","","LWSK",41.962,21.621,238,19280106,20170502,"",42,21.6,4.57317746928958
"911",136150,99999,"TIRANA RINAS","AL","","LATI",41.415,19.721,38.4,19560101,20170502,"",41.4,19.7,2.42124038014782
"912",140050,99999,"BOVEC","SI","","LJBO",46.333,13.567,452,19960204,20050913,"",46.3,13.6,4.46457292689783
"913",140140,99999,"LJUBLJANA","SI","","LJLJ",46.224,14.458,388,19960201,20170502,"",46.2,14.5,4.19586844253772
"914",140230,99999,"CELJE","SI","","LJCL",46.233,15.233,243.6,19960101,20170502,"",46.2,15.2,4.4672073461985
"915",140260,99999,"MARIBOR","SI","","LJMB",46.48,15.686,267,19960101,20170502,"",46.5,15.7,2.47145624421725
"916",141050,99999,"PORTOROZ","SI","","LJPZ",45.473,13.615,2.1,19960101,20170502,"",45.5,13.7,7.28284292278503
"917",142400,99999,"ZAGREB\MAKSIMIR","HR","","LDDD",45.817,16.033,128,19960201,20170502,"Croatia",45.8,16,3.18407828815951
"918",142410,99999,"ZAGREB","HR","","LDZA",45.743,16.069,107.6,19960201,20170502,"Croatia",45.7,16.1,5.35885107699244
"919",142460,99999,"VARAZDIN","HR","","LDVA",46.295,16.381,167,19960201,20170502,"Croatia",46.3,16.4,1.5637425522883
"920",142800,99999,"OSIJEK-CEPIN","HR","","LDOC",45.5,18.567,89.3,20030330,20170502,"Croatia",45.5,18.6,2.57482044090169
"921",143070,99999,"PULA","HR","","LDPL",44.894,13.922,83.5,19960201,20170502,"Croatia",44.9,13.9,1.85896909430055
"922",143170,99999,"RIJEKA/OMISALJ","HR","","LDRI",45.217,14.583,85,19960501,20121231,"Croatia",45.2,14.6,2.3149324529546
"923",143700,99999,"SLAVONSKI BROD","HR","","LDOR",45.167,18,89,19960201,20170502,"Croatia",45.2,18,3.67354319617837
"924",144310,99999,"ZADAR","HR","","LDZD",44.108,15.347,88.1,19960101,20170502,"Croatia",44.1,15.3,3.8611001360616
"925",144440,99999,"SPLIT","HR","","LDSP",43.539,16.298,24.1,19960201,20170502,"Croatia",43.6,16.3,6.79240466411038
"926",144460,99999,"BRAC","HR","","LDSB",43.286,16.68,541.3,20040810,20170502,"Croatia",43.3,16.7,2.24829562440701
"927",144470,99999,"HVAR","HR","","LDSH",43.167,16.45,25,19960201,20170502,"Croatia",43.2,16.5,5.47416523627827
"928",144740,99999,"DUBROVNIK","HR","","LDDU",42.561,18.268,160.6,19960101,20170502,"Croatia",42.6,18.3,5.07229827918824
"929",145570,99999,"TUZLA","BK","","LQTZ",44.55,18.7,307,20010705,20170502,"",44.6,18.7,5.56597453966404
"930",150001,99999,"BOBOC AIR BASE","RO","","LRBO",45.21,26.97,103,20080811,20170502,"ROMANIA",45.2,27,2.60301982546084
"931",150002,99999,"BORCEA FETESTI AIR BASE","RO","","LRFT",44.383,27.717,54,20080811,20170312,"ROMANIA",44.4,27.7,2.32593555593203
"932",150100,99999,"SATU MARE","RO","","LRSM",47.703,22.886,126.2,19520101,20170502,"ROMANIA",47.7,22.9,1.10072561906944
"933",150140,99999,"TAUTII MAGHERAUS","RO","","LRBM",47.658,23.47,184.1,19740315,20170502,"ROMANIA",47.7,23.5,5.18798940443364
"934",150230,99999,"STEFAN CEL MARE","RO","","LRSV",47.688,26.354,419.1,19730105,20170502,"ROMANIA",47.7,26.4,3.69650104237371
"935",150800,99999,"ORADEA","RO","","LROD",47.025,21.903,141.7,19360101,20170502,"ROMANIA",47,21.9,2.79228725059723
"936",150900,99999,"IASI","RO","","LRIA",47.178,27.621,121,19360101,20170502,"ROMANIA",47.2,27.6,2.91917797979357
"937",151200,99999,"CLUJ NAPOCA","RO","","LRCL",46.785,23.686,315.8,19360101,20170502,"ROMANIA",46.8,23.7,1.98158741022625
"938",151450,99999,"VIDRASAU","RO","","LRTM",46.468,24.413,293.5,19520401,20170502,"ROMANIA",46.5,24.4,3.69896549522791
"939",151500,99999,"BACAU","RO","","LRBC",46.522,26.91,185,19520101,20170502,"ROMANIA",46.5,26.9,2.56606283133244
"940",152000,99999,"ARAD","RO","","LRAR",46.177,21.262,107.3,19361105,20170502,"ROMANIA",46.2,21.3,3.88990395253392
"941",152470,99999,"TRAIAN VUIA","RO","","LRTR",45.81,21.338,106.1,19520101,20170502,"ROMANIA",45.8,21.3,3.15196296119874
"942",152600,99999,"SIBIU","RO","","LRSB",45.786,24.091,456,19360101,20170502,"ROMANIA",45.8,24.1,1.70787124989398
"943",152920,99999,"CARANSEBES","RO","","LRCS",45.42,22.253,264,19650701,20170502,"ROMANIA",45.4,22.3,4.29510526529584
"944",153350,99999,"CATALOI","RO","","LRTC",45.062,28.714,61,19730105,20170502,"ROMANIA",45.1,28.7,4.37093524315377
"945",154200,99999,"AUREL VLAICU","RO","","LRBS",44.503,26.102,90.5,19310106,20170502,"ROMANIA",44.5,26.1,0.369788538590727
"946",154210,99999,"HENRI COANDA","RO","","LROP",44.571,26.085,95.7,19730101,20170502,"ROMANIA",44.6,26.1,3.44034443440859
"947",154215,99999,"CAMPIA TURZII","RO","","LRCT",46.502,23.886,330.1,20050727,20170502,"ROMANIA",46.5,23.9,1.09562167420011
"948",154500,99999,"CRAIOVA","RO","","LRCV",44.318,23.889,190.8,19360101,20170502,"ROMANIA",44.3,23.9,2.18696522905921
"949",154810,99999,"MIHAIL KOGALNICEANU","RO","","LRCK",44.362,28.488,107.6,19730620,20170502,"ROMANIA",44.4,28.5,4.33654157888386
"950",154931,99999,"TUZLA","RO","","LRTZ",43.985,28.607,50,20110715,20170502,"ROMANIA",44,28.6,1.76138761278234
"951",155253,99999,"GORNA ORYAHOVITSA","BU","","LBGO",43.151,25.713,86.9,19970102,20170502,"BULGARIA",43.2,25.7,5.55581058379508
"952",155254,99999,"DOLNA MITROPOLIA AB","BU","","LBPL",43.45,24.5,101,20080721,20121019,"BULGARIA",43.4,24.5,5.56597453966404
"953",155255,99999,"GRAF IGNATIEVO","BU","","LBPG",42.29,24.73,57.9,20071016,20160107,"BULGARIA",42.3,24.7,2.70949656167993
"954",155256,99999,"BEZMER AB","BU","","LBIA",42.45,26.35,155,20080721,20121019,"BULGARIA",42.5,26.4,6.91618506749005
"955",155257,99999,"BALCHICK AB","BU","","LBWB",43.417,28.183,201,20080722,20121019,"BULGARIA",43.4,28.2,2.33909613574109
"956",155258,99999,"GRAF IGNATIEVO AIR BASE","BU","","LBGD",42.283,24.75,58,20080916,20121019,"BULGARIA",42.3,24.7,4.53140689751922
"957",155350,99999,"ROUSSE/RUSE","BU","","LBRS",43.85,25.95,45,19360701,20131101,"BULGARIA",43.9,26,6.86135850173742
"958",155520,99999,"VARNA","BU","","LBWN",43.232,27.825,70.1,19360102,20170502,"BULGARIA",43.2,27.8,4.09913950091473
"959",156140,99999,"SOFIA","BU","","LBSF",42.695,23.406,531,19310901,20170502,"BULGARIA",42.7,23.4,0.742135798505768
"960",156250,99999,"PLOVDIV","BU","","LBPD",42.068,24.851,182,19390102,20170502,"BULGARIA",42.1,24.9,5.39237515371401
"961",156550,99999,"BURGAS","BU","","LBBG",42.57,27.515,41.1,19530101,20170502,"BULGARIA",42.6,27.5,3.55869529416922
"962",160010,99999,"BASSANO DEL GRAPPA","IT","","LIPJ",45.767,11.733,NA,19770513,19790830,"ITALY",45.8,11.7,4.47860058616989
"963",160083,99999,"RESIA PASS","IT","","LIVE",46.833,10.5,1800,19870326,20170502,"ITALY",46.8,10.5,3.67354319617837
"964",160200,99999,"BOLZANO","IT","","LIPB",46.46,11.326,240.5,19650129,20170502,"ITALY",46.5,11.3,4.87846925220454
"965",160210,99999,"ROLLE PASS","IT","","LIVR",46.3,11.783,2006,19730101,20170502,"ITALY",46.3,11.8,1.30744752687822
"966",160220,99999,"PAGANELLA MOUNTAIN","IT","","LIVP",46.15,11.033,2129,19730101,20170502,"ITALY",46.2,11,6.11971073361436
"967",160330,99999,"DOBBIACO","IT","","LIVD",46.733,12.217,1226,19730101,20170502,"ITALY",46.7,12.2,3.89593907055849
"968",160360,99999,"AVIANO AB","IT","","LIPA",46.032,12.596,117,19660701,20170502,"ITALY",46,12.6,3.57562005958078
"969",160370,99999,"AVIANO (USAF)","IT","","LIYW",46.033,12.617,125,19930701,20151020,"ITALY",46,12.6,3.90154382002909
"970",160400,99999,"TARVISIO","IT","","LIVO",46.5,13.583,778,19650129,20170502,"ITALY",46.5,13.6,1.30266377196045
"971",160440,99999,"UDINE/CAMPOFORMIDO","IT","","LIPD",46.033,13.183,94,19660104,19990330,"ITALY",46,13.2,3.90154382002909
"972",160450,99999,"RIVOLTO","IT","","LIPI",45.979,13.049,54.6,19580414,20170502,"ITALY",46,13,4.45283919279574
"973",160455,99999,"GORIZIA","IT","","LIPG",45.95,13.633,63,19731122,19840512,"ITALY",46,13.6,6.12355553320886
"974",160520,99999,"PIAN ROSA (MTN TOP)","IT","","LIMH",45.933,7.7,3488,19650129,20170502,"ITALY",45.9,7.7,3.67354319617766
"975",160530,99999,"COLLE DEL GIGANTE","IT","","LIMI",46.917,12.1,NA,19730101,20050505,"ITALY",46.9,12.1,1.89243134348567
"976",160540,99999,"AOSTA POLLEIN","IT","","LIMW",45.733,7.35,551,19840701,20170502,"ITALY",45.7,7.3,5.3476704700891
"977",160590,99999,"TORINO CASELLE","IT","","LIMF",45.201,7.65,301.4,19640811,20170502,"ITALY",45.2,7.7,3.92352105935109
"978",160595,99999,"AERITALIA-TORINO","IT","","LIMA",45.086,7.603,288.3,20080425,20170502,"ITALY",45.1,7.6,1.57620455272192
"979",160610,99999,"TORINO/BRIC CROCE","IT","","LIMK",45.033,7.733,710,19730101,20170502,"ITALY",45,7.7,4.49872118763178
"980",160640,99999,"CAMERI","IT","","LIMN",45.53,8.669,178.6,19660923,20170502,"ITALY",45.5,8.7,4.1231250476936
"981",160660,99999,"MALPENSA","IT","","LIMC",45.631,8.728,233.8,19650204,20170502,"ITALY",45.6,8.7,4.08191812870878
"982",160720,99999,"BISBINO MOUNTAIN","IT","","LIMO",45.867,9.067,1322,19730101,20070227,"ITALY",45.9,9.1,4.47597141537716
"983",160760,99999,"BERGAMO ORIO AL SERIO","IT","","LIME",45.674,9.704,238.4,19660908,20170502,"ITALY",45.7,9.7,2.91097418560617
"984",160800,99999,"LINATE","IT","","LIML",45.445,9.277,107.6,19310104,20170502,"ITALY",45.4,9.3,5.32195565692985
"985",160840,99999,"PIACENZA","IT","","LIMS",44.913,9.723,139,19660914,20170502,"ITALY",44.9,9.7,2.32005217726606
"986",160880,99999,"GHEDI","IT","","LIPL",45.432,10.268,101.5,19660904,20170502,"ITALY",45.4,10.3,4.35224385056936
"987",160900,99999,"VILLAFRANCA","IT","","LIPX",45.396,10.889,72.8,19450518,20170502,"ITALY",45.4,10.9,0.968284492818436
"988",160940,99999,"VICENZA","IT","","LIPT",45.573,11.53,39,19660904,20150116,"ITALY",45.6,11.5,3.8073672559553
"989",160950,99999,"PADOVA","IT","","LIPU",45.4,11.85,14,19730101,20170502,"ITALY",45.4,11.9,3.90816595304763
"990",160960,99999,"MOUNT VENDA","IT","","LIVV",45.317,11.683,575,19730101,19790315,"ITALY",45.3,11.7,2.31358206639361
"991",160980,99999,"ISTRANA","IT","","LIPS",45.685,12.083,41.8,19660904,20170502,"ITALY",45.7,12.1,2.12968868505248
"992",160990,99999,"TREVISO","IT","","LIPH",45.648,12.194,18,19660901,20170430,"ITALY",45.6,12.2,5.36371449536652
"993",161000,99999,"VENEZIA/SAN NICOLO","IT","","LIPV",45.433,12.383,4,19511001,19790830,"ITALY",45.5,12.3,9.88013669746106
"994",161050,99999,"VENEZIA TESSERA","IT","","LIPZ",45.505,12.352,2.1,19610301,20170502,"ITALY",45.5,12.3,4.09511458856538
"995",161080,99999,"RONCHI DEI LEGIONARI","IT","","LIPQ",45.828,13.472,11.3,19730101,20170502,"ITALY",45.8,13.5,3.79934447979752
"996",161100,99999,"TRIESTE","IT","","LIVT",45.65,13.75,20,19321020,20170502,"ITALY",45.7,13.8,6.79007826040285
"997",161120,99999,"FRAITEVE MOUNTAIN","IT","","LIMX",44.983,6.85,2680,19730101,19840525,"ITALY",45,6.8,4.3675997662468
"998",161150,99999,"MALANOTTE MOUNTAIN","IT","","LIMY",44.25,7.8,1742,19730608,20170502,"ITALY",44.3,7.8,5.56597453966333
"999",161190,99999,"GIOVI PASS","IT","","LIMV",44.633,8.933,475,19730101,20170502,"ITALY",44.6,8.9,4.50917974171812
"1000",161220,99999,"ALBENGA","IT","","LIMG",44.051,8.127,45.1,19730101,20170502,"ITALY",44.1,8.1,5.86650621639929
"1001",161240,99999,"CISA PASS","IT","","LIMT",44.433,9.933,1040,19730101,20170502,"ITALY",44.4,9.9,4.51439932850502
"1002",161250,99999,"SARZANA/LUNI","IT","","LIQW",44.083,9.983,10,19731109,20170502,"ITALY",44.1,10,2.32996162561755
"1003",161290,99999,"PALMARIA ISLAND","IT","","LIQP",44.033,9.833,192,19730101,20170502,"ITALY",44.1,9.9,9.18411005682134
"1004",161340,99999,"CIMONE MOUNTAIN","IT","","LIVC",44.2,10.7,2173,19650201,20170502,"ITALY",44.2,10.7,0
"1005",161343,99999,"PORRETTA PASS","IT","","LIQD",44.033,10.933,932,19901018,19940816,"ITALY",44,10.9,4.52481796504662
"1006",161380,99999,"FERRARA (AUT)","IT","","LIPF",44.833,11.617,10,19730101,20170502,"ITALY",44.8,11.6,3.91114270643433
"1007",161400,99999,"BOLOGNA","IT","","LIPE",44.535,11.289,37.5,19640811,20170502,"ITALY",44.5,11.3,3.99281601064623
"1008",161460,99999,"POINT MARINA/RAVENN","IT","","LIVM",44.45,12.3,6,19660104,20160718,"ITALY",44.4,12.3,5.56597453966404
"1009",161470,99999,"FORLI","IT","","LIPK",44.195,12.07,29.6,19730101,20170502,"ITALY",44.2,12.1,2.45812992869047
"1010",161480,99999,"CERVIA","IT","","LIPC",44.224,12.307,5.5,19730101,20170502,"ITALY",44.2,12.3,2.7294254764247
"1011",161490,99999,"RIMINI","IT","","LIPR",44.02,12.612,12.5,19450408,20170502,"ITALY",44,12.6,2.42484322149131
"1012",161530,99999,"CAPE MELE","IT","","LIMU",43.95,8.167,221,19650501,20170502,"ITALY",44,8.1,7.73232964281134
"1013",161580,99999,"PISA","IT","","LIRP",43.684,10.393,1.8,19441124,20170502,"ITALY",43.7,10.4,1.86810632638433
"1014",161640,99999,"VOLTERRA","IT","","LIQV",43.4,10.867,575,19730101,20060217,"ITALY",43.4,10.9,2.66910342164421
